State,District,Market,Commodity,Arrival_Date,Modal_Price,Arrivals
Maharashtra,Solapur,Solapur,Chilli,21/11/2021,3930.0,49.5
Maharashtra,Solapur,Solapur,Chilli,23/11/2021,3937.84,41.5
Maharashtra,Solapur,Solapur,Chilli,25/11/2021,4015.85,29.4
Maharashtra,Solapur,Solapur,Chilli,27/11/2021,4179.08,38.3
Maharashtra,Solapur,Solapur,Chilli,29/11/2021,4007.1,65.3
Maharashtra,Solapur,Solapur,Chilli,01/12/2021,4230.03,53.9
Maharashtra,Solapur,Solapur,Chilli,03/12/2021,4154.4,34.6
Maharashtra,Solapur,Solapur,Chilli,05/12/2021,4042.13,24.5
Maharashtra,Solapur,Solapur,Chilli,07/12/2021,4038.89,51.3
Maharashtra,Solapur,Solapur,Chilli,09/12/2021,4160.16,49.3
Maharashtra,Solapur,Solapur,Chilli,11/12/2021,4288.58,30.2
Maharashtra,Solapur,Solapur,Chilli,13/12/2021,4522.19,23.6
Maharashtra,Solapur,Solapur,Chilli,15/12/2021,4258.37,55.0
Maharashtra,Solapur,Solapur,Chilli,17/12/2021,4402.14,20.1
Maharashtra,Solapur,Solapur,Chilli,19/12/2021,4435.58,63.9
Maharashtra,Solapur,Solapur,Chilli,21/12/2021,4497.15,39.5
Maharashtra,Solapur,Solapur,Chilli,23/12/2021,4541.51,56.2
Maharashtra,Solapur,Solapur,Chilli,25/12/2021,4405.87,38.2
Maharashtra,Solapur,Solapur,Chilli,27/12/2021,4720.41,47.1
Maharashtra,Solapur,Solapur,Chilli,29/12/2021,4786.42,68.1
Maharashtra,Solapur,Solapur,Chilli,31/12/2021,4424.94,27.4
Maharashtra,Solapur,Solapur,Chilli,02/01/2022,4640.1,47.3
Maharashtra,Solapur,Solapur,Chilli,04/01/2022,4581.47,51.7
Maharashtra,Solapur,Solapur,Chilli,06/01/2022,4756.81,30.9
Maharashtra,Solapur,Solapur,Chilli,08/01/2022,4835.63,20.6
Maharashtra,Solapur,Solapur,Chilli,10/01/2022,4783.34,49.2
Maharashtra,Solapur,Solapur,Chilli,12/01/2022,4670.41,18.5
Maharashtra,Solapur,Solapur,Chilli,14/01/2022,5015.33,53.3
Maharashtra,Solapur,Solapur,Chilli,16/01/2022,4904.29,46.1
Maharashtra,Solapur,Solapur,Chilli,18/01/2022,5194.88,44.5
Maharashtra,Solapur,Solapur,Chilli,20/01/2022,5038.2,34.4
Maharashtra,Solapur,Solapur,Chilli,22/01/2022,4883.5,21.6
Maharashtra,Solapur,Solapur,Chilli,24/01/2022,4984.75,63.4
Maharashtra,Solapur,Solapur,Chilli,26/01/2022,4951.4,42.3
Maharashtra,Solapur,Solapur,Chilli,28/01/2022,5026.49,41.9
Maharashtra,Solapur,Solapur,Chilli,30/01/2022,4798.49,29.1
Maharashtra,Solapur,Solapur,Chilli,01/02/2022,5202.69,36.9
Maharashtra,Solapur,Solapur,Chilli,03/02/2022,5198.03,55.6
Maharashtra,Solapur,Solapur,Chilli,05/02/2022,4985.44,39.2
Maharashtra,Solapur,Solapur,Chilli,07/02/2022,4975.21,41.2
Maharashtra,Solapur,Solapur,Chilli,09/02/2022,5241.13,65.1
Maharashtra,Solapur,Solapur,Chilli,11/02/2022,5000.73,64.4
Maharashtra,Solapur,Solapur,Chilli,13/02/2022,5242.74,38.2
Maharashtra,Solapur,Solapur,Chilli,15/02/2022,5353.84,34.3
Maharashtra,Solapur,Solapur,Chilli,17/02/2022,5402.58,60.8
Maharashtra,Solapur,Solapur,Chilli,19/02/2022,5284.99,32.1
Maharashtra,Solapur,Solapur,Chilli,21/02/2022,5120.37,30.4
Maharashtra,Solapur,Solapur,Chilli,23/02/2022,5331.67,50.9
Maharashtra,Solapur,Solapur,Chilli,25/02/2022,5085.61,63.4
Maharashtra,Solapur,Solapur,Chilli,27/02/2022,5468.73,45.1
Maharashtra,Solapur,Solapur,Chilli,01/03/2022,5342.76,69.4
Maharashtra,Solapur,Solapur,Chilli,03/03/2022,5550.97,49.9
Maharashtra,Solapur,Solapur,Chilli,05/03/2022,5320.17,52.2
Maharashtra,Solapur,Solapur,Chilli,07/03/2022,5725.75,64.3
Maharashtra,Solapur,Solapur,Chilli,09/03/2022,5529.73,27.1
Maharashtra,Solapur,Solapur,Chilli,11/03/2022,5705.03,35.0
Maharashtra,Solapur,Solapur,Chilli,13/03/2022,5416.49,57.4
Maharashtra,Solapur,Solapur,Chilli,15/03/2022,5565.88,37.6
Maharashtra,Solapur,Solapur,Chilli,17/03/2022,5499.9,58.4
Maharashtra,Solapur,Solapur,Chilli,19/03/2022,5452.59,43.1
Maharashtra,Solapur,Solapur,Chilli,21/03/2022,5632.58,41.3
Maharashtra,Solapur,Solapur,Chilli,23/03/2022,5499.08,17.8
Maharashtra,Solapur,Solapur,Chilli,25/03/2022,5529.22,42.5
Maharashtra,Solapur,Solapur,Chilli,27/03/2022,5709.34,16.2
Maharashtra,Solapur,Solapur,Chilli,29/03/2022,5719.14,72.2
Maharashtra,Solapur,Solapur,Chilli,31/03/2022,5637.62,77.2
Maharashtra,Solapur,Solapur,Chilli,02/04/2022,5600.22,42.9
Maharashtra,Solapur,Solapur,Chilli,04/04/2022,5575.91,54.6
Maharashtra,Solapur,Solapur,Chilli,06/04/2022,5380.9,41.5
Maharashtra,Solapur,Solapur,Chilli,08/04/2022,5533.29,54.8
Maharashtra,Solapur,Solapur,Chilli,10/04/2022,5250.85,48.9
Maharashtra,Solapur,Solapur,Chilli,12/04/2022,5665.85,47.6
Maharashtra,Solapur,Solapur,Chilli,14/04/2022,5712.94,42.4
Maharashtra,Solapur,Solapur,Chilli,16/04/2022,5701.15,62.8
Maharashtra,Solapur,Solapur,Chilli,18/04/2022,5559.99,55.6
Maharashtra,Solapur,Solapur,Chilli,20/04/2022,5497.45,25.7
Maharashtra,Solapur,Solapur,Chilli,22/04/2022,5684.52,21.4
Maharashtra,Solapur,Solapur,Chilli,24/04/2022,5603.95,22.3
Maharashtra,Solapur,Solapur,Chilli,26/04/2022,5373.21,32.2
Maharashtra,Solapur,Solapur,Chilli,28/04/2022,5433.29,44.7
Maharashtra,Solapur,Solapur,Chilli,30/04/2022,5531.56,26.4
Maharashtra,Solapur,Solapur,Chilli,02/05/2022,5699.07,56.5
Maharashtra,Solapur,Solapur,Chilli,04/05/2022,5451.31,52.1
Maharashtra,Solapur,Solapur,Chilli,06/05/2022,5360.34,31.6
Maharashtra,Solapur,Solapur,Chilli,08/05/2022,5328.59,68.9
Maharashtra,Solapur,Solapur,Chilli,10/05/2022,5536.34,63.3
Maharashtra,Solapur,Solapur,Chilli,12/05/2022,5532.9,58.9
Maharashtra,Solapur,Solapur,Chilli,14/05/2022,5648.63,37.9
Maharashtra,Solapur,Solapur,Chilli,16/05/2022,5305.77,43.4
Maharashtra,Solapur,Solapur,Chilli,18/05/2022,5343.03,42.8
Maharashtra,Solapur,Solapur,Chilli,20/05/2022,5405.04,44.5
Maharashtra,Solapur,Solapur,Chilli,22/05/2022,5073.24,34.1
Maharashtra,Solapur,Solapur,Chilli,24/05/2022,5190.81,30.6
Maharashtra,Solapur,Solapur,Chilli,26/05/2022,5120.86,49.4
Maharashtra,Solapur,Solapur,Chilli,28/05/2022,5117.32,40.6
Maharashtra,Solapur,Solapur,Chilli,30/05/2022,5366.2,11.8
Maharashtra,Solapur,Solapur,Chilli,01/06/2022,5109.27,47.6
Maharashtra,Solapur,Solapur,Chilli,03/06/2022,5040.77,32.2
Maharashtra,Solapur,Solapur,Chilli,05/06/2022,5158.71,27.5
Maharashtra,Solapur,Solapur,Chilli,07/06/2022,4996.58,40.0
Maharashtra,Solapur,Solapur,Chilli,09/06/2022,4744.71,49.5
Maharashtra,Solapur,Solapur,Chilli,11/06/2022,5039.95,37.8
Maharashtra,Solapur,Solapur,Chilli,13/06/2022,4854.52,11.3
Maharashtra,Solapur,Solapur,Chilli,15/06/2022,4904.03,26.3
Maharashtra,Solapur,Solapur,Chilli,17/06/2022,5046.37,31.4
Maharashtra,Solapur,Solapur,Chilli,19/06/2022,4880.7,22.7
Maharashtra,Solapur,Solapur,Chilli,21/06/2022,4814.96,72.6
Maharashtra,Solapur,Solapur,Chilli,23/06/2022,5030.66,48.8
Maharashtra,Solapur,Solapur,Chilli,25/06/2022,4774.18,40.5
Maharashtra,Solapur,Solapur,Chilli,27/06/2022,4988.97,47.7
Maharashtra,Solapur,Solapur,Chilli,29/06/2022,4725.49,42.3
Maharashtra,Solapur,Solapur,Chilli,01/07/2022,5143.28,78.0
Maharashtra,Solapur,Solapur,Chilli,03/07/2022,4557.29,54.9
Maharashtra,Solapur,Solapur,Chilli,05/07/2022,4750.27,70.7
Maharashtra,Solapur,Solapur,Chilli,07/07/2022,4542.71,36.2
Maharashtra,Solapur,Solapur,Chilli,09/07/2022,4605.16,36.7
Maharashtra,Solapur,Solapur,Chilli,11/07/2022,4870.08,53.2
Maharashtra,Solapur,Solapur,Chilli,13/07/2022,4449.4,49.1
Maharashtra,Solapur,Solapur,Chilli,15/07/2022,4487.37,48.0
Maharashtra,Solapur,Solapur,Chilli,17/07/2022,4397.31,42.2
Maharashtra,Solapur,Solapur,Chilli,19/07/2022,4489.63,68.6
Maharashtra,Solapur,Solapur,Chilli,21/07/2022,4271.75,50.7
Maharashtra,Solapur,Solapur,Chilli,23/07/2022,4231.04,27.3
Maharashtra,Solapur,Solapur,Chilli,25/07/2022,4391.89,72.9
Maharashtra,Solapur,Solapur,Chilli,27/07/2022,4394.69,30.7
Maharashtra,Solapur,Solapur,Chilli,29/07/2022,4374.07,58.7
Maharashtra,Solapur,Solapur,Chilli,31/07/2022,4352.48,53.0
Maharashtra,Solapur,Solapur,Chilli,02/08/2022,4064.21,21.1
Maharashtra,Solapur,Solapur,Chilli,04/08/2022,4230.13,36.5
Maharashtra,Solapur,Solapur,Chilli,06/08/2022,4136.17,28.5
Maharashtra,Solapur,Solapur,Chilli,08/08/2022,4293.11,5.0
Maharashtra,Solapur,Solapur,Chilli,10/08/2022,4230.84,65.3
Maharashtra,Solapur,Solapur,Chilli,12/08/2022,4322.21,41.3
Maharashtra,Solapur,Solapur,Chilli,14/08/2022,4251.79,39.9
Maharashtra,Solapur,Solapur,Chilli,16/08/2022,4033.09,57.5
Maharashtra,Solapur,Solapur,Chilli,18/08/2022,4208.43,48.8
Maharashtra,Solapur,Solapur,Chilli,20/08/2022,4203.35,38.0
Maharashtra,Solapur,Solapur,Chilli,22/08/2022,4060.72,44.9
Maharashtra,Solapur,Solapur,Chilli,24/08/2022,4170.17,39.1
Maharashtra,Solapur,Solapur,Chilli,26/08/2022,4016.81,18.4
Maharashtra,Solapur,Solapur,Chilli,28/08/2022,3926.88,19.0
Maharashtra,Solapur,Solapur,Chilli,30/08/2022,3904.05,41.2
Maharashtra,Solapur,Solapur,Chilli,01/09/2022,3979.65,36.4
Maharashtra,Solapur,Solapur,Chilli,03/09/2022,4018.06,5.0
Maharashtra,Solapur,Solapur,Chilli,05/09/2022,3965.56,35.5
Maharashtra,Solapur,Solapur,Chilli,07/09/2022,3956.81,34.5
Maharashtra,Solapur,Solapur,Chilli,09/09/2022,4051.34,11.6
Maharashtra,Solapur,Solapur,Chilli,11/09/2022,4076.59,33.6
Maharashtra,Solapur,Solapur,Chilli,13/09/2022,3810.04,24.9
Maharashtra,Solapur,Solapur,Chilli,15/09/2022,3845.15,26.8
Maharashtra,Solapur,Solapur,Chilli,17/09/2022,3852.11,55.2
Maharashtra,Solapur,Solapur,Chilli,19/09/2022,3885.32,48.2
Maharashtra,Solapur,Solapur,Chilli,21/09/2022,3854.86,35.0
Maharashtra,Solapur,Solapur,Chilli,23/09/2022,3863.89,49.6
Maharashtra,Solapur,Solapur,Chilli,25/09/2022,4063.38,26.2
Maharashtra,Solapur,Solapur,Chilli,27/09/2022,3754.19,30.1
Maharashtra,Solapur,Solapur,Chilli,29/09/2022,3784.02,52.0
Maharashtra,Solapur,Solapur,Chilli,01/10/2022,3918.37,53.5
Maharashtra,Solapur,Solapur,Chilli,03/10/2022,3789.35,43.0
Maharashtra,Solapur,Solapur,Chilli,05/10/2022,3957.94,48.0
Maharashtra,Solapur,Solapur,Chilli,07/10/2022,3840.56,43.9
Maharashtra,Solapur,Solapur,Chilli,09/10/2022,3870.46,20.5
Maharashtra,Solapur,Solapur,Chilli,11/10/2022,3705.8,42.1
Maharashtra,Solapur,Solapur,Chilli,13/10/2022,3769.18,46.5
Maharashtra,Solapur,Solapur,Chilli,15/10/2022,3796.9,45.4
Maharashtra,Solapur,Solapur,Chilli,17/10/2022,3949.84,30.1
Maharashtra,Solapur,Solapur,Chilli,19/10/2022,4052.12,25.5
Maharashtra,Solapur,Solapur,Chilli,21/10/2022,3796.28,49.9
Maharashtra,Solapur,Solapur,Chilli,23/10/2022,3666.63,25.3
Maharashtra,Solapur,Solapur,Chilli,25/10/2022,3854.79,42.9
Maharashtra,Solapur,Solapur,Chilli,27/10/2022,4017.63,32.3
Maharashtra,Solapur,Solapur,Chilli,29/10/2022,3975.69,59.9
Maharashtra,Solapur,Solapur,Chilli,31/10/2022,3931.47,35.2
Maharashtra,Solapur,Solapur,Chilli,02/11/2022,4229.45,51.7
Maharashtra,Solapur,Solapur,Chilli,04/11/2022,4175.42,43.3
Maharashtra,Solapur,Solapur,Chilli,06/11/2022,4235.11,25.8
Maharashtra,Solapur,Solapur,Chilli,08/11/2022,4255.63,77.2
Maharashtra,Solapur,Solapur,Chilli,10/11/2022,4034.95,77.4
Maharashtra,Solapur,Solapur,Chilli,12/11/2022,4025.3,29.9
Maharashtra,Solapur,Solapur,Chilli,14/11/2022,4073.86,45.6
Maharashtra,Solapur,Solapur,Chilli,16/11/2022,4360.23,55.8
Maharashtra,Solapur,Solapur,Chilli,18/11/2022,4265.52,32.1
Maharashtra,Solapur,Solapur,Chilli,20/11/2022,4130.58,54.6
Maharashtra,Solapur,Solapur,Chilli,22/11/2022,4178.69,34.3
Maharashtra,Solapur,Solapur,Chilli,24/11/2022,4222.97,60.1
Maharashtra,Solapur,Solapur,Chilli,26/11/2022,4473.32,65.6
Maharashtra,Solapur,Solapur,Chilli,28/11/2022,4448.51,28.1
Maharashtra,Solapur,Solapur,Chilli,30/11/2022,4388.24,49.3
Maharashtra,Solapur,Solapur,Chilli,02/12/2022,4324.56,47.2
Maharashtra,Solapur,Solapur,Chilli,04/12/2022,4396.07,52.6
Maharashtra,Solapur,Solapur,Chilli,06/12/2022,4523.81,54.1
Maharashtra,Solapur,Solapur,Chilli,08/12/2022,4401.96,58.7
Maharashtra,Solapur,Solapur,Chilli,10/12/2022,4604.89,64.6
Maharashtra,Solapur,Solapur,Chilli,12/12/2022,4815.51,59.7
Maharashtra,Solapur,Solapur,Chilli,14/12/2022,4562.71,50.2
Maharashtra,Solapur,Solapur,Chilli,16/12/2022,4390.34,44.8
Maharashtra,Solapur,Solapur,Chilli,18/12/2022,4744.51,33.1
Maharashtra,Solapur,Solapur,Chilli,20/12/2022,4612.58,52.2
Maharashtra,Solapur,Solapur,Chilli,22/12/2022,4757.46,52.3
Maharashtra,Solapur,Solapur,Chilli,24/12/2022,4594.48,50.1
Maharashtra,Solapur,Solapur,Chilli,26/12/2022,4971.27,59.0
Maharashtra,Solapur,Solapur,Chilli,28/12/2022,4948.71,38.2
Maharashtra,Solapur,Solapur,Chilli,30/12/2022,4780.83,19.4
Maharashtra,Solapur,Solapur,Chilli,01/01/2023,4985.13,83.4
Maharashtra,Solapur,Solapur,Chilli,03/01/2023,4930.88,41.7
Maharashtra,Solapur,Solapur,Chilli,05/01/2023,4960.38,31.1
Maharashtra,Solapur,Solapur,Chilli,07/01/2023,5147.8,42.2
Maharashtra,Solapur,Solapur,Chilli,09/01/2023,5045.66,42.6
Maharashtra,Solapur,Solapur,Chilli,11/01/2023,5096.48,61.2
Maharashtra,Solapur,Solapur,Chilli,13/01/2023,5359.81,63.9
Maharashtra,Solapur,Solapur,Chilli,15/01/2023,5492.17,21.4
Maharashtra,Solapur,Solapur,Chilli,17/01/2023,5246.31,67.4
Maharashtra,Solapur,Solapur,Chilli,19/01/2023,5419.9,48.0
Maharashtra,Solapur,Solapur,Chilli,21/01/2023,5163.02,29.0
Maharashtra,Solapur,Solapur,Chilli,23/01/2023,5434.76,21.0
Maharashtra,Solapur,Solapur,Chilli,25/01/2023,5508.55,37.8
Maharashtra,Solapur,Solapur,Chilli,27/01/2023,5401.6,24.7
Maharashtra,Solapur,Solapur,Chilli,29/01/2023,5332.01,72.8
Maharashtra,Solapur,Solapur,Chilli,31/01/2023,5479.82,43.9
Maharashtra,Solapur,Solapur,Chilli,02/02/2023,5425.3,41.8
Maharashtra,Solapur,Solapur,Chilli,04/02/2023,5223.57,43.5
Maharashtra,Solapur,Solapur,Chilli,06/02/2023,5681.55,41.9
Maharashtra,Solapur,Solapur,Chilli,08/02/2023,5531.51,77.0
Maharashtra,Solapur,Solapur,Chilli,10/02/2023,5796.85,40.4
Maharashtra,Solapur,Solapur,Chilli,12/02/2023,5654.85,30.0
Maharashtra,Solapur,Solapur,Chilli,14/02/2023,5412.84,65.1
Maharashtra,Solapur,Solapur,Chilli,16/02/2023,5370.13,44.4
Maharashtra,Solapur,Solapur,Chilli,18/02/2023,5558.71,70.4
Maharashtra,Solapur,Solapur,Chilli,20/02/2023,5642.61,62.4
Maharashtra,Solapur,Solapur,Chilli,22/02/2023,5150.21,58.5
Maharashtra,Solapur,Solapur,Chilli,24/02/2023,5797.35,73.7
Maharashtra,Solapur,Solapur,Chilli,26/02/2023,5881.25,47.9
Maharashtra,Solapur,Solapur,Chilli,28/02/2023,5916.23,46.1
Maharashtra,Solapur,Solapur,Chilli,02/03/2023,5788.3,65.6
Maharashtra,Solapur,Solapur,Chilli,04/03/2023,5812.69,26.2
Maharashtra,Solapur,Solapur,Chilli,06/03/2023,5853.94,40.2
Maharashtra,Solapur,Solapur,Chilli,08/03/2023,6008.96,18.5
Maharashtra,Solapur,Solapur,Chilli,10/03/2023,5832.85,47.0
Maharashtra,Solapur,Solapur,Chilli,12/03/2023,5908.27,71.7
Maharashtra,Solapur,Solapur,Chilli,14/03/2023,6255.76,45.7
Maharashtra,Solapur,Solapur,Chilli,16/03/2023,6153.32,43.0
Maharashtra,Solapur,Solapur,Chilli,18/03/2023,5896.07,65.0
Maharashtra,Solapur,Solapur,Chilli,20/03/2023,5936.71,47.1
Maharashtra,Solapur,Solapur,Chilli,22/03/2023,5842.1,46.4
Maharashtra,Solapur,Solapur,Chilli,24/03/2023,5750.42,57.7
Maharashtra,Solapur,Solapur,Chilli,26/03/2023,5981.85,48.6
Maharashtra,Solapur,Solapur,Chilli,28/03/2023,5802.66,29.9
Maharashtra,Solapur,Solapur,Chilli,30/03/2023,5710.42,18.4
Maharashtra,Solapur,Solapur,Chilli,01/04/2023,6034.13,31.7
Maharashtra,Solapur,Solapur,Chilli,03/04/2023,6053.09,36.3
Maharashtra,Solapur,Solapur,Chilli,05/04/2023,5940.93,41.5
Maharashtra,Solapur,Solapur,Chilli,07/04/2023,5754.28,51.4
Maharashtra,Solapur,Solapur,Chilli,09/04/2023,5781.66,60.9
Maharashtra,Solapur,Solapur,Chilli,11/04/2023,5871.3,36.4
Maharashtra,Solapur,Solapur,Chilli,13/04/2023,5982.76,41.7
Maharashtra,Solapur,Solapur,Chilli,15/04/2023,5708.89,27.4
Maharashtra,Solapur,Solapur,Chilli,17/04/2023,6098.97,62.7
Maharashtra,Solapur,Solapur,Chilli,19/04/2023,5844.78,37.7
Maharashtra,Solapur,Solapur,Chilli,21/04/2023,5991.95,65.2
Maharashtra,Solapur,Solapur,Chilli,23/04/2023,6130.19,49.1
Maharashtra,Solapur,Solapur,Chilli,25/04/2023,5876.86,27.5
Maharashtra,Solapur,Solapur,Chilli,27/04/2023,5800.84,64.3
Maharashtra,Solapur,Solapur,Chilli,29/04/2023,5912.69,56.5
Maharashtra,Solapur,Solapur,Chilli,01/05/2023,5969.25,43.4
Maharashtra,Solapur,Solapur,Chilli,03/05/2023,5974.5,20.0
Maharashtra,Solapur,Solapur,Chilli,05/05/2023,5953.91,62.8
Maharashtra,Solapur,Solapur,Chilli,07/05/2023,5721.04,48.5
Maharashtra,Solapur,Solapur,Chilli,09/05/2023,6124.74,53.5
Maharashtra,Solapur,Solapur,Chilli,11/05/2023,5567.44,59.5
Maharashtra,Solapur,Solapur,Chilli,13/05/2023,5892.58,32.7
Maharashtra,Solapur,Solapur,Chilli,15/05/2023,5685.74,37.8
Maharashtra,Solapur,Solapur,Chilli,17/05/2023,5866.24,35.6
Maharashtra,Solapur,Solapur,Chilli,19/05/2023,5548.64,50.1
Maharashtra,Solapur,Solapur,Chilli,21/05/2023,5609.55,60.8
Maharashtra,Solapur,Solapur,Chilli,23/05/2023,5520.68,44.8
Maharashtra,Solapur,Solapur,Chilli,25/05/2023,5473.23,58.1
Maharashtra,Solapur,Solapur,Chilli,27/05/2023,5546.42,35.6
Maharashtra,Solapur,Solapur,Chilli,29/05/2023,5601.77,28.4
Maharashtra,Solapur,Solapur,Chilli,31/05/2023,5793.15,36.5
Maharashtra,Solapur,Solapur,Chilli,02/06/2023,5556.81,74.7
Maharashtra,Solapur,Solapur,Chilli,04/06/2023,5343.01,44.3
Maharashtra,Solapur,Solapur,Chilli,06/06/2023,5421.14,52.4
Maharashtra,Solapur,Solapur,Chilli,08/06/2023,5660.75,64.5
Maharashtra,Solapur,Solapur,Chilli,10/06/2023,5456.66,26.7
Maharashtra,Solapur,Solapur,Chilli,12/06/2023,5312.29,62.1
Maharashtra,Solapur,Solapur,Chilli,14/06/2023,5552.66,51.8
Maharashtra,Solapur,Solapur,Chilli,16/06/2023,5523.79,37.9
Maharashtra,Solapur,Solapur,Chilli,18/06/2023,5222.93,36.5
Maharashtra,Solapur,Solapur,Chilli,20/06/2023,5303.78,61.3
Maharashtra,Solapur,Solapur,Chilli,22/06/2023,5323.38,46.6
Maharashtra,Solapur,Solapur,Chilli,24/06/2023,5344.1,62.0
Maharashtra,Solapur,Solapur,Chilli,26/06/2023,5182.39,53.8
Maharashtra,Solapur,Solapur,Chilli,28/06/2023,5138.54,26.7
Maharashtra,Solapur,Solapur,Chilli,30/06/2023,4954.31,38.1
Maharashtra,Solapur,Solapur,Chilli,02/07/2023,4998.4,31.5
Maharashtra,Solapur,Solapur,Chilli,04/07/2023,4979.49,40.5
Maharashtra,Solapur,Solapur,Chilli,06/07/2023,5083.14,33.8
Maharashtra,Solapur,Solapur,Chilli,08/07/2023,5017.51,80.8
Maharashtra,Solapur,Solapur,Chilli,10/07/2023,5067.69,59.5
Maharashtra,Solapur,Solapur,Chilli,12/07/2023,4703.0,61.1
Maharashtra,Solapur,Solapur,Chilli,14/07/2023,4670.67,52.3
Maharashtra,Solapur,Solapur,Chilli,16/07/2023,4978.33,20.8
Maharashtra,Solapur,Solapur,Chilli,18/07/2023,4841.92,62.8
Maharashtra,Solapur,Solapur,Chilli,20/07/2023,4635.48,28.3
Maharashtra,Solapur,Solapur,Chilli,22/07/2023,4820.46,53.2
Maharashtra,Solapur,Solapur,Chilli,24/07/2023,4496.71,63.0
Maharashtra,Solapur,Solapur,Chilli,26/07/2023,4825.82,50.8
Maharashtra,Solapur,Solapur,Chilli,28/07/2023,4777.21,64.7
Maharashtra,Solapur,Solapur,Chilli,30/07/2023,4766.01,55.3
Maharashtra,Solapur,Solapur,Chilli,01/08/2023,4343.38,13.3
Maharashtra,Solapur,Solapur,Chilli,03/08/2023,4662.84,57.5
Maharashtra,Solapur,Solapur,Chilli,05/08/2023,4514.33,65.5
Maharashtra,Solapur,Solapur,Chilli,07/08/2023,4416.94,23.8
Maharashtra,Solapur,Solapur,Chilli,09/08/2023,4450.72,35.4
Maharashtra,Solapur,Solapur,Chilli,11/08/2023,4179.4,76.3
Maharashtra,Solapur,Solapur,Chilli,13/08/2023,4549.34,29.6
Maharashtra,Solapur,Solapur,Chilli,15/08/2023,4386.77,27.3
Maharashtra,Solapur,Solapur,Chilli,17/08/2023,4418.98,40.4
Maharashtra,Solapur,Solapur,Chilli,19/08/2023,4320.66,67.1
Maharashtra,Solapur,Solapur,Chilli,21/08/2023,4438.05,33.3
Maharashtra,Solapur,Solapur,Chilli,23/08/2023,4226.5,52.6
Maharashtra,Solapur,Solapur,Chilli,25/08/2023,4333.3,35.0
Maharashtra,Solapur,Solapur,Chilli,27/08/2023,4168.91,47.7
Maharashtra,Solapur,Solapur,Chilli,29/08/2023,4321.55,25.8
Maharashtra,Solapur,Solapur,Chilli,31/08/2023,4158.71,37.7
Maharashtra,Solapur,Solapur,Chilli,02/09/2023,4389.25,29.5
Maharashtra,Solapur,Solapur,Chilli,04/09/2023,4115.21,48.5
Maharashtra,Solapur,Solapur,Chilli,06/09/2023,4347.01,65.9
Maharashtra,Solapur,Solapur,Chilli,08/09/2023,4037.29,39.1
Maharashtra,Solapur,Solapur,Chilli,10/09/2023,4117.37,44.1
Maharashtra,Solapur,Solapur,Chilli,12/09/2023,4066.22,16.9
Maharashtra,Solapur,Solapur,Chilli,14/09/2023,4148.36,61.7
Maharashtra,Solapur,Solapur,Chilli,16/09/2023,4311.73,57.9
Maharashtra,Solapur,Solapur,Chilli,18/09/2023,4052.74,30.0
Maharashtra,Solapur,Solapur,Chilli,20/09/2023,4128.33,48.9
Maharashtra,Solapur,Solapur,Chilli,22/09/2023,4244.91,73.0
Maharashtra,Solapur,Solapur,Chilli,24/09/2023,3989.55,34.5
Maharashtra,Solapur,Solapur,Chilli,26/09/2023,3882.3,52.6
Maharashtra,Solapur,Solapur,Chilli,28/09/2023,4156.68,59.7
Maharashtra,Solapur,Solapur,Chilli,30/09/2023,4169.35,71.9
Maharashtra,Solapur,Solapur,Chilli,02/10/2023,4121.39,5.0
Maharashtra,Solapur,Solapur,Chilli,04/10/2023,4041.63,42.6
Maharashtra,Solapur,Solapur,Chilli,06/10/2023,3941.59,56.3
Maharashtra,Solapur,Solapur,Chilli,08/10/2023,4221.11,35.9
Maharashtra,Solapur,Solapur,Chilli,10/10/2023,4267.54,60.3
Maharashtra,Solapur,Solapur,Chilli,12/10/2023,4083.89,36.3
Maharashtra,Solapur,Solapur,Chilli,14/10/2023,4207.05,69.4
Maharashtra,Solapur,Solapur,Chilli,16/10/2023,4130.33,44.1
Maharashtra,Solapur,Solapur,Chilli,18/10/2023,4066.76,28.5
Maharashtra,Solapur,Solapur,Chilli,20/10/2023,4079.21,37.9
Maharashtra,Solapur,Solapur,Chilli,22/10/2023,4064.87,36.4
Maharashtra,Solapur,Solapur,Chilli,24/10/2023,4217.73,28.7
Maharashtra,Solapur,Solapur,Chilli,26/10/2023,4093.43,68.6
Maharashtra,Solapur,Solapur,Chilli,28/10/2023,4194.72,41.4
Maharashtra,Solapur,Solapur,Chilli,30/10/2023,4110.29,24.9
Maharashtra,Solapur,Solapur,Chilli,01/11/2023,4399.36,48.1
Maharashtra,Solapur,Solapur,Chilli,03/11/2023,4249.64,26.7
Maharashtra,Solapur,Solapur,Chilli,05/11/2023,4181.51,62.1
Maharashtra,Solapur,Solapur,Chilli,07/11/2023,4383.72,13.8
Maharashtra,Solapur,Solapur,Chilli,09/11/2023,4380.03,50.0
Maharashtra,Solapur,Solapur,Chilli,11/11/2023,4614.8,50.4
Maharashtra,Solapur,Solapur,Chilli,13/11/2023,4630.98,41.6
Maharashtra,Solapur,Solapur,Chilli,15/11/2023,4478.83,39.6
Maharashtra,Solapur,Solapur,Chilli,17/11/2023,4576.45,16.0
Maharashtra,Solapur,Solapur,Chilli,19/11/2023,4397.99,47.5
Maharashtra,Solapur,Solapur,Chilli,21/11/2023,4664.84,51.2
Maharashtra,Solapur,Solapur,Chilli,23/11/2023,4642.35,38.7
